2019/01/24, 295.06747781839783
2019/01/26, 294.9193998226275
2019/01/28, 303.80407956884824
2019/01/27, 297.14056975918265
2019/01/29, 309.5791214038918
2019/01/31, 312.244525327758
2019/02/02, 317.13109918817946
2019/02/03, 313.1329933023801
2019/02/05, 309.8012383975473
2019/02/07, 306.61756148848485
2019/02/08, 304.2483135561593
2019/02/09, 299.80597368304893
2019/02/10, 297.14056975918265
2019/02/11, 291.21744992836875
2019/02/11, 284.70201811447356
2019/02/13, 279.14909327308555
2019/02/14, 279.37121026674106
2019/02/16, 280.4817952350187
2019/02/18, 284.2577841271625
2019/02/20, 282.92508216522936
2019/02/20, 279.8154442540521
2019/02/22, 277.8904303090376
2019/02/23, 272.7077004570755
2019/02/25, 270.4865305205203
2019/02/27, 273.1519344443865
2019/02/28, 274.63271440208996
2019/03/02, 280.4817952350187
2019/03/02, 276.70580634287484
2019/03/03, 285.8866420806363
2019/03/04, 279.14909327308555
2019/03/06, 273.8182854253531
2019/03/07, 273.74424642746794
2019/03/08, 269.0057505628168
2019/03/10, 265.5999566600988
2019/03/12, 268.2653605839651
2019/03/13, 272.8557784528458
2019/03/15, 275.81733836825276
2019/03/17, 276.40965035133416
2019/03/18, 271.8192324824534
2019/03/20, 267.82112659665404
2019/03/22, 262.9345527362326
2019/03/23, 259.8249148250553
2019/03/25, 265.4518786643285
2019/03/26, 268.4874775776206
2019/03/28, 274.218096013933
2019/03/29, 279.37121026674106
2019/03/31, 274.0404024190086
2019/04/01, 279.8154442540521
2019/04/01, 275.81733836825276
2019/04/03, 277.8904303090376
2019/04/05, 279.14909327308555
2019/04/07, 282.21430778553173
2019/04/08, 277.5942743174969
2019/04/10, 273.74424642746794
2019/04/11, 269.3019065543575
2019/04/12, 265.7480346558692
2019/04/14, 271.07884250360166
2019/04/13, 266.0441906474099
2019/04/16, 273.8182854253531
2019/04/17, 279.37121026674106
2019/04/19, 278.1865863005783
2019/04/20, 273.1519344443865
2019/04/22, 265.1557226727878
2019/04/23, 259.8249148250553
2019/04/25, 261.60185077429946
2019/04/27, 262.49031874892154
2019/04/29, 263.3787867235436
2019/05/01, 264.85956668124714
2019/05/02, 258.2700958694667
2019/05/04, 257.7518228842705
2019/05/06, 259.8249148250553
2019/05/08, 260.0470318187108
2019/05/10, 260.4172268081367
2019/05/10, 255.08641896040422
2019/05/09, 251.8287030534566
2019/05/11, 262.04608476161053
2019/05/12, 257.7518228842705
2019/05/14, 257.82586188215566
2019/05/15, 263.1566697298881
2019/05/17, 267.376892609343
2019/05/18, 263.1566697298881
2019/05/19, 273.37405143804204
2019/05/19, 266.93265862203197
2019/05/20, 280.55583423290386
2019/05/22, 279.37121026674106
2019/05/22, 274.9288703936307
2019/05/23, 269.89421853743886
2019/05/24, 265.1557226727878
2019/05/25, 258.4922128631222
2019/05/27, 252.421015036538
2019/05/29, 252.27293704076766
2019/05/30, 258.93644685043324
2019/05/31, 265.1557226727878
2019/06/02, 267.99882019157843
2019/06/04, 263.3787867235436
2019/06/06, 258.04797887581117
2019/06/08, 254.2719899836673
2019/06/10, 255.38257495194495
2019/06/12, 256.271042926567
2019/06/14, 255.97488693502635
2019/06/16, 253.16140501538973
2019/06/17, 255.08641896040422
2019/06/19, 256.8633549096484
2019/06/21, 256.8633549096484
2019/06/23, 259.52875883351464
2019/06/24, 264.5634106897064
2019/06/26, 261.15761678698846
2019/06/27, 259.38068083774425
2019/06/29, 262.7124357425771
2019/06/30, 266.0441906474099
2019/07/01, 261.00953879121806
2019/07/02, 255.2048813570205
2019/07/04, 256.271042926567
2019/07/05, 250.94023507883452
2019/07/07, 250.05176710421244
2019/07/08, 248.8671431380497
2019/07/10, 252.71717102807867
2019/07/12, 261.06876998952623
2019/07/14, 259.2326028419739
2019/07/13, 257.1595109011891
2019/07/15, 261.77954436922386
2019/07/17, 268.04324359030954
2019/07/19, 276.9279233365304
2019/07/18, 272.26346646976447
2019/07/19, 284.10970613139216
2019/07/20, 290.03282596220606
2019/07/22, 288.2558900129619
2019/07/23, 282.70296517157385
2019/07/25, 278.482742292119
2019/07/25, 273.1519344443865
2019/07/26, 265.7480346558692
2019/07/26, 258.93644685043324
2019/07/27, 254.19795098578214
2019/07/28, 260.7133827996774
2019/07/30, 264.5634106897064
2019/07/31, 259.6027978313998
2019/08/02, 257.1595109011891
2019/08/04, 251.6065860598011
2019/08/05, 243.83249128185787
2019/08/07, 244.1878784717067
2019/08/08, 250.94023507883452
2019/08/10, 248.7190651422793
2019/08/12, 246.4978952057241
2019/08/12, 240.72285337068058
2019/08/14, 237.6132154595033
2019/08/16, 240.72285337068058
2019/08/17, 246.4978952057241
2019/08/18, 252.71717102807867
2019/08/18, 259.52875883351464
2019/08/19, 265.4518786643285
2019/08/20, 270.26441352686476
2019/08/21, 277.29811832595624
2019/08/23, 278.0385083048079
2019/08/24, 274.0404024190086
2019/08/25, 268.4874775776206
2019/08/27, 265.1557226727878
2019/08/27, 259.38068083774425
2019/08/29, 258.93644685043324
2019/08/31, 256.271042926567
2019/09/01, 253.16140501538973
2019/09/03, 253.42794540777635
2019/09/04, 255.97488693502635
2019/09/06, 254.49410697732282
2019/09/08, 257.1595109011891
2019/09/10, 257.45566689272977
2019/09/11, 256.271042926567
2019/09/13, 260.7133827996774
2019/09/15, 265.1557226727878
2019/09/17, 266.34034663895056
2019/09/18, 268.7095945712761
2019/09/20, 265.4518786643285
2019/09/22, 266.0441906474099
2019/09/24, 263.3787867235436
2019/09/26, 260.7133827996774
2019/09/28, 266.93265862203197
